srcs	trans	score
testimonios	testimonies	0.9636363636363636
amigo	friend	0.4555555555555555
profesor	professor	0.9777777777777777
convirtió	turned	0.35185185185185186
explosión	explosion	0.9555555555555556
permitiré	I will allow	0.39814814814814814
públicos	public	0.8375000000000001
encuesta	poll	0.0
estatal	state	0.7904761904761904
desaparición	disappearance	0.7326923076923078
ambigua	ambiguous	0.9047619047619048
llenos	full	0.611111111111111
presentar	present	0.9555555555555556
pudo	could	0.4833333333333334
ahogándose	drowning	0.4472222222222222
no	no	1.0
emergente	emergent	0.9777777777777777
reglas	rules	0.765
raíces	estate	0.5555555555555555
camarón	shrimp	0.373015873015873
ambientalistas	environmentalists	0.7503183091418385
surgió	arose	0.4555555555555555
últimos	last	0.5952380952380952
ingreso	entry	0.5619047619047619
criterios	criteria	0.9305555555555555
aviso	notice	0.4555555555555555
directiva	directive	0.9555555555555556
apertura	opening	0.5119047619047619
nacionalidades	nationalities	0.8622710622710623
sella	seals	0.7866666666666667
sospechas	suspicions	0.6851851851851851
convivencia	coexistence	0.6414141414141414
millón	million	0.9095238095238095
ingenieril	engineering	0.7590909090909091
cheque	check	0.79
contra	against	0.4365079365079365
mando	I send	0.5777777777777778
muchas	many	0.4722222222222221
nuclear	nuclear	1.0
legislación	legislation	0.9272727272727274
obstáculos	obstacles	0.8955555555555555
especialidad	specialty	0.7394179894179894
observadores	observers	0.9277777777777778
sociedades	societies	0.8955555555555555
idioma	language	0.4305555555555556
extrema	extreme	0.9428571428571428
ingratas	ungrateful	0.7083333333333334
trabajamos	we work	0.3285714285714285
llegaron	arrived	0.3452380952380951
cantantes	singers	0.5873015873015873
dimos	we gave	0.0
aclaración	clarification	0.6801282051282053
comenzar	start	0.0
inmobiliaria	real estate	0.4494949494949496
sofisticado	sophisticated	0.8694638694638694
encontrarán	will find	0.40067340067340074
aportado	contributed	0.537878787878788
decretadas	decreed	0.8914285714285715
huevo	egg	0.0
estudiantes	students	0.8257575757575758
desarmado	disarmed	0.825
rápidos	rapid	0.8114285714285714
redistribución	redistribution	0.9428571428571428
acompañaba	accompanied	0.7721212121212122
específicos	specific	0.7418831168831169
fusión	fusion	0.9333333333333333
concienciación	awareness	0.28835978835978837
aprecian	appreciate	0.8866666666666667
formales	formal	0.95
mantengo	keep	0.45833333333333326
hacerlo	do what	0.0
fútbol	soccer	0.0
determinados	determined	0.9299999999999999
potentes	powerful	0.5833333333333334
bursátil	stock exchange	0.4642857142857142
enojado	angry	0.4476190476190476
envuelta	wrapped	0.42261904761904767
inexplicada	unexplained	0.7765151515151515
salgo	I go out	0.5499999999999999
enmiendas	amendments	0.683068783068783
hectárea	hectare	0.9464285714285714
populares	popular	0.9555555555555556
presencia	presence	0.9305555555555555
escenario	stage	0.5333333333333333
comienzan	begin	0.5333333333333333
vas	you go	0.0
provocaron	provoked	0.8250000000000001
repartían	distributed	0.30134680134680125
almorzar	to have lunch	0.3012820512820513
directivo	executive	0.7037037037037037
rastreó	tracking	0.4900793650793651
averió	breakdown	0.5
regresa	came back	0.5026455026455027
mata	Bush	0.0
tonos	shades	0.4555555555555555
investigación	investigation	0.9384615384615385
llamado	called	0.6626984126984127
revisar	check	0.4476190476190476
charlar	chat	0.8083333333333333
incompatibles	incompatible	0.9846153846153847
artista	artist	0.9714285714285714
participaron	participated	0.9
apoyo	support for	0.5272727272727272
progresión	progression	0.9436363636363637
seguirse	follow	0.0
dejó	left	0.5
antidisturbios	riot gear	0.40476190476190466
tendremos	we will have	0.39814814814814814
distrito	district	0.95
ofrecerlo	offer it	0.5648148148148148
de	of	0.0
acepto	I agree	0.4365079365079365
cansarán	they will tire	0.0
cansado	tired	0.4476190476190476
puestas	put	0.8095238095238096
ofrecen	offer	0.7657142857142858
puntos	points	0.7999999999999999
velocidad	speed	0.5407407407407407
activos	assets	0.6428571428571429
crítico	critical	0.7704761904761905
premios	awards	0.5396825396825397
comenzamos	we start	0.4833333333333334
epifanía	Epiphany	0.6666666666666666
cuentas	beads	0.5619047619047619
recursos	means	0.5499999999999999
actuó	acted	0.8133333333333334
tambores	drums	0.5499999999999999
consumidor	consumer	0.915
provincial	provincial	1.0
enviar	Send	0.611111111111111
cabreada	pissed off	0.4833333333333334
vendedores	sellers	0.6571428571428571
partida	departure	0.671957671957672
interrelacionan	interrelate	0.8836363636363637
juntar	put together	0.5
entró	I enter	0.6761904761904761
rehúsa	refuses	0.6428571428571429
mascarilla	mask	0.6833333333333332
vehículo	vehicle	0.8458333333333333
menguando	waning	0.5
aislado	isolated	0.7797619047619048
potencialmente	potentially	0.8597402597402598
asociado	associated	0.8866666666666667
permaneció	remained	0.763095238095238
geológicas	geological	0.92
postes	poles	0.7911111111111111
oficinas	Offices	0.6904761904761904
sucedía	it happened	0.3225108225108224
destruidas	destroyed	0.8533333333333333
encuentra	find	0.4537037037037037
disminuimos	we decrease	0.4545454545454546
acelera	accelerate	0.92
norte	north	0.92
sentido	sense	0.6761904761904761
implementado	implemented	0.9484848484848484
recuperando	recovering	0.8006060606060607
plataforma	platform	0.96
palomas	pigeons	0.6190476190476191
aclarar	clear out	0.5886243386243386
acostumbrados	accustomed	0.8107692307692308
firmadas	signed	0.5277777777777778
u	or	0.0
fuerza	force	0.5888888888888889
agregando	adding	0.5
pistas	tracks	0.5555555555555555
listo	ready	0.0
privatización	privatization	0.9384615384615385
hubiera	would have	0.49523809523809526
agotamiento	exhaustion	0.5848484848484848
cordura	sanity	0.0
particulares	individuals	0.5570707070707072
sanidad	health	0.4365079365079365
estás	these	0.46666666666666656
momento	moment	0.9714285714285714
oscura	dark	0.4722222222222221
esconde	hides	0.0
autores	authors	0.9333333333333333
supermercados	supermarkets	0.9005128205128206
avecinaba	looming	0.5026455026455027
puesta	put	0.8333333333333334
tenga	have	0.0
implicó	involved	0.5119047619047619
enterrados	buried	0.48888888888888893
instinto	instinct	0.95
irritable	irritable	1.0
huyeron	they fled	0.47619047619047605
anticoagulantes	anticoagulants	0.9866666666666667
forense	forensic	0.9214285714285715
superior	higher	0.5277777777777778
inventar	invent	0.95
mía	mine	0.5277777777777778
impuestos	taxes	0.5407407407407407
incluidos	included	0.8833333333333333
expectación	expectation	0.9272727272727274
tiempos	time	0.819047619047619
clasificadas	classified	0.8933333333333334
inhalas	you inhale	0.7380952380952381
variación	variation	0.9111111111111111
sumaba	added	0.0
digamos	Let&#39;s say	0.4065934065934067
mirando	looking	0.4285714285714286
cráter	crater	0.9111111111111112
describir	describe	0.9305555555555555
asesinato	murder	0.4259259259259258
distribuyen	distribute	0.9436363636363637
aprobar	Approve	0.6190476190476191
financiar	to finance	0.7555555555555555
claramente	clearly	0.6714285714285714
corresponde	corresponds	0.9636363636363636
confesión	confession	0.9377777777777778
revisadas	revised	0.9047619047619048
situación	situation	0.9111111111111111
casi	almost	0.611111111111111
preparando	preparing	0.8955555555555555
explorar	to explore	0.6722222222222222
sabiduría	wisdom	0.5
investigaciones	research	0.5888888888888889
economía	economy	0.9214285714285715
acusación	accusation	0.8503703703703704
comenzaré	I will start	0.462962962962963
evaluación	evaluation	0.92
habitación	room	0.0
hígado	liver	0.0
petróleo	Petroleum	0.75
asimetría	asymmetry	0.8222222222222222
llegar	reach	0.5777777777777778
conocer	know	0.4285714285714286
libro	book	0.0
botella	bottle	0.8477777777777777
ácido	acid	0.7833333333333333
significativo	significant	0.9356643356643356
dificultar	hinder	0.48888888888888893
biología	biology	0.9214285714285715
obsesionados	obsessed	0.85
tracy	tracy	1.0
concentren	concentrate	0.9436363636363637
mencionamos	we mention	0.6595959595959596
pesan	weigh	0.46666666666666656
marca	brand	0.43333333333333335
conectar	connect	0.9083333333333333
coinciden	match	0.4370370370370371
falso	false	0.92
respires	breathe	0.6011904761904762
alimenta	feeds	0.44166666666666665
convertirse	become	0.4797979797979799
superar	overcome	0.5119047619047619
afectaría	would affect	0.39814814814814814
diámetro	diameter	0.8666666666666667
propietaria	owner	0.5131313131313131
hisopado	swabbed	0.6011904761904762
extendió	spread	0.5277777777777778
palos	sticks	0.4555555555555555
enfrentamos	we face	0.5616883116883117
ocurrieron	occurred	0.8266666666666667
podría	could	0.5777777777777778
acusó	accused	0.8323809523809523
incluidas	included	0.8833333333333333
módulo	module	0.7999999999999999
público	public	0.8642857142857143
concentración	concentration	0.9384615384615385
veo	I see	0.0
cebolla	onion	0.4476190476190476
sentencia	judgment	0.4907407407407407
máxima	maximum	0.7714285714285715
valiosa	valuable	0.6904761904761904
erradicación	eradication	0.8848484848484849
esperaban	they expected	0.41025641025641035
ganancias	Profits	0.5026455026455027
formarían	would form	0.4740740740740741
poco	little bit	0.0
más	plus	0.5277777777777778
pasarán	will pass	0.4179894179894179
administrador	administrator	0.9692307692307692
antiinflamatorios	anti-inflammatory	0.9294117647058824
registrada	registered	0.92
pequeñas	little	0.4305555555555556
eficiente	efficient	0.9407407407407408
cero	zero	0.8333333333333334
viernes	Friday	0.373015873015873
basadas	based	0.8533333333333333
alguna	any	0.5
indicó	Indian	0.6666666666666666
armas	weapons	0.5619047619047619
ambiciones	ambitions	0.9377777777777778
plena	full	0.4833333333333334
rastreado	tracked	0.6899470899470899
bielorrusa	Belarusian	0.7333333333333334
completamente	completely	0.8830769230769232
caótico	chaotic	0.8285714285714287
lloramos	we cry	0.4305555555555556
difunto	deceased	0.42261904761904767
insumos	supplies	0.6011904761904762
perfectamente	perfectly	0.8632478632478632
autorizado	authorized	0.9066666666666667
solicitaron	they requested	0.4415584415584415
ecuación	equation	0.775
establecido	settled down	0.6922799422799423
mantenerlo	keep it	0.465079365079365
difícil	hard	0.0
recomendación	recommendation	0.9263736263736264
planea	plan	0.9333333333333333
pensaban	they thought	0.4027777777777777
sugiriendo	suggesting	0.6777777777777777
someternos	submit	0.6
marinas	marine	0.9095238095238095
convertirá	will convert	0.7611111111111111
calidad	quality	0.6190476190476191
felices	happy	0.0
vemos	we see	0.5777777777777778
remesas	remittances	0.806060606060606
hubo	there was	0.4537037037037037
grande	big	0.5
mostrado	shown	0.3833333333333333
astronauta	astronaut	0.98
tareas	chores	0.6666666666666666
registradas	registered	0.9054545454545454
alumnos	students	0.6011904761904762
venían	they came	0.5185185185185185
dosis	dose	0.8483333333333334
expatriados	expats	0.8575757575757577
autorretrato	self-portrait	0.6120268620268621
convivir	live together	0.5192307692307693
resultado	Outcome	0.5026455026455027
especial	special	0.9107142857142857
usada	used	0.8266666666666667
feo	ugly	0.0
administración	administration	0.9428571428571428
influirá	will influence	0.6150793650793651
reciban	receive	0.8
falta	lack	0.4833333333333334
acoge	welcomes	0.5472222222222222
suroeste	southwest	0.6944444444444443
reducidas	reduced	0.9047619047619048
trabajador	employee	0.40833333333333344
rescate	rescue	0.9095238095238095
tenderán	will tend	0.4907407407407407
igualitario	egalitarian	0.6515151515151515
tradicionales	traditional	0.9356643356643356
promedio	average	0.3452380952380951
tú	you	0.0
vacaciones	holidays	0.4472222222222222
círculos	circles	0.8017857142857143
vínculos	links	0.5499999999999999
cada	every	0.0
promesa	promise	0.9095238095238095
disminuido	diminished	0.8266666666666667
subrayó	stressed	0.5119047619047619
complicada	complicated	0.9436363636363637
esperada	expected	0.6666666666666666
vuelco	overturn	0.5277777777777778
criada	maid	0.6388888888888888
aceptan	accept	0.8793650793650793
serológicos	serological	0.882828282828283
detectado	detected	0.9305555555555555
libertad	freedom	0.4900793650793651
debajo	below	0.5888888888888889
posesión	possession	0.8674999999999999
hecha	done	0.0
sustitutos	substitutes	0.9248484848484849
convertida	converted	0.9377777777777778
embajada	embassy	0.6904761904761904
advirtió	warned	0.5277777777777778
estrés	stress	0.7777777777777777
gobierno	government	0.7666666666666667
gestionar	manage	0.0
sufren	they suffer	0.4191919191919191
café	coffee	0.611111111111111
desprenden	give off	0.40833333333333344
puerta	door	0.4722222222222221
ideal	ideal	1.0
tuvieron	they had	0.5
verbena	verbena	1.0
efectos	effects	0.9238095238095239
accidentes	accidents	0.98
habrá	there will be	0.517948717948718
varían	vary	0.825
barrios	neighborhoods	0.45970695970695963
comuna	commune	0.8944444444444445
us	us	1.0
reconoció	recognized	0.8533333333333333
leves	mild	0.0
contrato	contract	0.95
cuyo	whose	0.4833333333333334
precedido	preceded	0.9305555555555555
equipo	equipment	0.8777777777777778
simulaciones	simulations	0.9484848484848484
encontrábamos	we found	0.4241452991452992
científicos	scientists	0.7787878787878788
cambian	change	0.5396825396825397
mejorar	to get better	0.3131868131868132
recalcó	stressed	0.5119047619047619
beneficios	Benefits	0.7833333333333333
demostraba	showed	0.48888888888888893
test	test	1.0
ingresados	admitted	0.5583333333333333
gritar	shout	0.4555555555555555
desesperación	despair	0.8589743589743589
ignorancia	ignorance	0.9377777777777778
enseñanzas	teachings	0.6148148148148148
nuevas	new	0.6666666666666666
reactor	reactor	1.0
paseos	walks	0.5777777777777778
mí	me	0.6666666666666666
dolencias	ailments	0.6481481481481481
justificar	justify	0.8914285714285715
aquí	here	0.0
compras	purchases	0.6899470899470899
autobús	bus	0.4920634920634921
indígenas	natives	0.5886243386243386
derecha	right	0.5619047619047619
red	net	0.5555555555555555
mejores	top	0.4920634920634921
ajustarse	conform	0.4179894179894179
concluye	concludes	0.9305555555555555
rey	king	0.0
unión	Union	0.7333333333333334
ubicada	located	0.6190476190476191
enérgica	energetic	0.8444444444444443
perímetro	perimeter	0.8962962962962963
traumática	traumatic	0.9355555555555555
pan	bread	0.0
inicialmente	initially	0.8055555555555556
recolectó	collected	0.708994708994709
universo	universe	0.95
hubieran	would have	0.4833333333333334
comunidad	community	0.8444444444444443
retiraría	would withdraw	0.4933862433862435
volviendo	getting back	0.41666666666666674
identificó	identified	0.92
envase	container	0.611111111111111
charlando	chatting	0.6481481481481481
crecer	grow up	0.4365079365079365
provocada	provoked	0.8833333333333333
viendo	seeing	0.5555555555555555
programadas	scheduled	0.40067340067340074
independientes	independent	0.9571428571428571
explotadoras	exploiters	0.8933333333333334
cargo	position	0.44166666666666665
justicia	Justice	0.7797619047619048
consideramos	We consider	0.672979797979798
traza	trace	0.8133333333333334
cruciales	crucial	0.9555555555555556
